ID,ecozone,gender,reproduction,embryo
Pomadasys_argyreus,M,D,O,M
Pomadasys_commersonnii,M,D,O,M
Pomadasys_incisus,M,D,O,M
Pomadasys_jubelini,M,D,O,M
Pomadasys_kaakan,M,D,O,M
Pomadasys_maculatus,M,D,O,M
Pomadasys_striatus,M,D,O,M
Pomadasys_stridens,M,D,O,M
Rhencus_macracanthus,M,D,O,M
Paracaesio_caerulea,M,D,O,M
Paracaesio_kusakarii,M,D,O,M
Paracaesio_stonei,M,D,O,M
Aphareus_rutilans,M,D,O,M
Aprion_virescens,M,D,O,M
Etelis_carbunculus,M,D,O,M
Etelis_coruscans,M,D,O,M
Etelis_oculatus,M,D,O,M
Etelis_radiosus,M,D,O,M
Pristipomoides_auricilla,M,D,O,M
Pristipomoides_filamentosus,M,D,O,M
Pristipomoides_flavipinnis,M,D,O,M
Pristipomoides_macrophthalmus,M,D,O,M
Pristipomoides_multidens,M,D,O,M
Pristipomoides_sieboldii,M,D,O,M
Pristipomoides_typus,M,D,O,M
Pristipomoides_zonatus,M,D,O,M
Lutjanus_adetii,M,D,O,M
Lutjanus_alexandrei,M,D,O,M
Lutjanus_analis,M,D,O,M
Lutjanus_apodus,M,D,O,M
Lutjanus_argentimaculatus,M,D,O,M
Lutjanus_argentiventris,M,D,O,M
Lutjanus_bohar,M,D,O,M
Lutjanus_boutton,M,D,O,M
Lutjanus_buccanella,M,D,O,M
Lutjanus_campechanus,M,D,O,M
Lutjanus_carponotatus,M,D,O,M
Lutjanus_cyanopterus,M,D,O,M
Lutjanus_ehrenbergii,M,D,O,M
Lutjanus_erythropterus,M,D,O,M
Lutjanus_fulviflamma,M,D,O,M
Lutjanus_fulvus,M,D,O,M
Lutjanus_gibbus,M,D,O,M
Lutjanus_griseus,M,D,O,M
Lutjanus_guttatus,M,D,O,M
Lutjanus_jocu,M,D,O,M
Lutjanus_johnii,M,D,O,M
Lutjanus_kasmira,M,D,O,M
Lutjanus_lutjanus,M,D,O,M
Lutjanus_mahogoni,M,D,O,M
Lutjanus_malabaricus,M,D,O,M
Lutjanus_purpureus,M,D,O,M
Lutjanus_peru,M,D,O,M
Lutjanus_quinquelineatus,M,D,O,M
Lutjanus_rivulatus,M,D,O,M
Lutjanus_russellii,M,D,O,M
Lutjanus_sanguineus,M,D,O,M
Lutjanus_sebae,M,D,O,M
Lutjanus_synagris,M,D,O,M
Lutjanus_timoriensis,M,D,O,M
Lutjanus_vitta,M,D,O,M
Lutjanus_vivanus,M,D,O,M
Ocyurus_chrysurus,M,D,O,M
Rhomboplites_aurorubens,M,D,O,M
Symphorus_nematophorus,M,D,O,M
Datnioides_undecimradiatus,M,D,O,M
Lobotes_surinamensis,M,D,O,M
Nemipterus_bathybius,M,D,O,M
Nemipterus_bipunctatus,M,D,O,M
Nemipterus_furcosus,M,D,O,M
Nemipterus_hexodon,M,D,O,M
Nemipterus_japonicus,M,D,O,M
Nemipterus_marginatus,M,D,O,M
Nemipterus_mesoprion,M,D,O,M
Nemipterus_nematophorus,M,D,O,M
Nemipterus_peronii,M,D,O,M
Nemipterus_randalli,M,D,O,M
Nemipterus_virgatus,M,D,O,M
Nemipterus_zysron,M,D,O,M
Scolopsis_monogramma,M,D,O,M
Scolopsis_taeniata,M,D,O,M
Sillaginodes_punctata,M,D,O,M
Sillago_aeolus,M,D,O,M
Sillago_bassensis,M,D,O,M
Sillago_burrus,M,D,O,M
Sillago_ciliata,M,D,O,M
Sillago_flindersi,M,D,O,M
Sillago_japonica,M,D,O,M
Sillago_robusta,M,D,O,M
Sillago_schomburgkii,M,D,O,M
Sillago_sihama,M,D,O,M
Sillago_vittata,M,D,O,M
Boops_boops,M,H,O,M
Lagodon_rhomboides,M,D,O,M
Oblada_melanura,M,H,O,M
Pachymetopon_aeneum,M,H,O,M
Pachymetopon_blochii,M,H,O,M
Pachymetopon_grande,M,H,O,M
Sarpa_salpa,M,H,O,M
Spicara_flexuosum,M,H,O,M
Spicara_maena,M,H,O,M
Spicara_smaris,M,H,O,M
Spondyliosoma_cantharus,M,H,O,M
Argyrozona_argyrozona,M,H,O,M
Cheimerius_nufar,M,H,O,M
Dentex_angolensis,M,H,O,M
Dentex_congoensis,M,H,O,M
Dentex_dentex,M,D,O,M
Dentex_gibbosus,M,H,O,M
Dentex_macrophthalmus,M,H,O,M
Dentex_maroccanus,M,H,O,M
Polysteganus_undulosus,M,H,O,M
Petrus_rupestris,M,H,O,M
Lithognathus_aureti,M,H,O,M
Lithognathus_lithognathus,M,H,O,M
Lithognathus_mormyrus,M,H,O,M
Pagellus_acarne,M,H,O,M
Pagellus_affinis,M,H,O,M
Pagellus_bellottii,M,H,O,M
Pagellus_bogaraveo,M,H,O,M
Pagellus_erythrinus,M,H,O,M
Stenotomus_chrysops,M,H,O,M
Acanthopagrus_arabicus,M,H,O,M
Acanthopagrus_australis,M,H,O,M
Acanthopagrus_berda,M,H,O,M
Acanthopagrus_bifasciatus,M,H,O,M
Acanthopagrus_butcheri,M,H,O,M
Acanthopagrus_latus,M,H,O,M
Acanthopagrus_schlegelii,M,H,O,M
Archosargus_probatocephalus,M,H,O,M
Archosargus_rhomboidalis,M,H,O,M
Argyrops_filamentosus,M,H,O,M
Argyrops_spinifer,M,H,O,M
Calamus_bajonado,M,H,O,M
Calamus_leucosteus,M,H,O,M
Calamus_nodosus,M,H,O,M
Calamus_proridens,M,H,O,M
Chrysoblephus_cristiceps,M,H,O,M
Chrysoblephus_laticeps,M,H,O,M
Chrysoblephus_puniceus,M,H,O,M
Cymatoceps_nasutus,M,H,O,M
Diplodus_annularis,M,H,O,M
Diplodus_bellottii,M,H,O,M
Diplodus_cadenati,M,H,O,M
Diplodus_capensis,M,H,O,M
Diplodus_cervinus,M,H,O,M
Diplodus_holbrookii,M,H,O,M
Diplodus_hottentotus,M,H,O,M
Diplodus_puntazzo,M,H,O,M
Diplodus_sargus,M,H,O,M
Diplodus_vulgaris,M,H,O,M
Evynnis_cardinalis,M,H,O,M
Evynnis_ehrenbergii,M,D,O,M
Evynnis_tumifrons,M,D,O,M
Pagrus_auriga,M,H,O,M
Pagrus_caeruleostictus,M,H,O,M
Pagrus_major,M,D,O,M
Pagrus_pagrus,M,D,O,M
Parargyrops_edita,M,D,O,M
Pterogymnus_laniarius,M,H,O,M
Rhabdosargus_globiceps,M,H,O,M
Rhabdosargus_haffara,M,H,O,M
Rhabdosargus_sarba,M,H,O,M
Sparidentex_hasta,M,H,O,M
Sparodon_durbanensis,M,D,O,M
Sparus_aurata,M,H,O,M
Centracanthus_cirrus,M,D,O,M
Siganus_argenteus,M,D,O,M
Siganus_canaliculatus,M,D,O,M
Siganus_fuscescens,M,D,O,M
Siganus_guttatus,M,D,O,M
Siganus_lineatus,M,D,O,M
Siganus_luridus,M,D,O,M
Siganus_rivulatus,M,D,O,M
Siganus_spinus,M,D,O,M
Siganus_sutor,M,D,O,M
Siganus_vermiculatus,M,D,O,M
Scatophagus_argus,M,D,O,M
Priacanthus_hamrur,M,D,O,M
Priacanthus_macracanthus,M,D,O,M
Priacanthus_tayenus,M,D,O,M
Cepola_macrophthalma,M,D,O,M
Capros_aper,M,D,O,M
Lophiomus_setigerus,M,D,O,M
Lophius_americanus,M,D,O,M
Lophius_budegassa,M,D,O,M
Lophius_gastrophysus,M,D,O,M
Lophius_litulon,M,D,O,M
Lophius_piscatorius,M,D,O,M
Lophius_vomerinus,M,D,O,M
Balistes_capriscus,M,D,O,M
Balistes_polylepis,M,D,O,M
Balistes_vetula,M,D,O,M
Canthidermis_sufflamen,M,D,O,M
Melichthys_niger,M,D,O,M
Odonus_niger,M,D,O,M
Rhinecanthus_aculeatus,M,D,O,M
Acreichthys_tomentosus,M,D,O,M
Aluterus_monoceros,M,D,O,M
Meuschenia_scaber,M,D,O,M
Nelusetta_ayraud,M,D,O,M
Rudarius_ercodes,M,D,O,M
Stephanolepis_diaspros,M,D,O,M
Stephanolepis_hispidus,M,D,O,M
Thamnaconus_modestus,M,D,O,M
Mola_mola,M,D,O,M
Masturus_lanceolatus,M,D,O,M
Contusus_richei,M,D,O,M
Lagocephalus_sceleratus,M,D,O,M
Sphoeroides_maculatus,M,D,O,M
Sphoeroides_testudineus,M,D,O,M
Takifugu_rubripes,M,D,O,M
Tetraodon_lineatus,T,D,O,F
Doederleinia_berycoides,M,D,O,M
Epigonus_crassicaudus,M,D,O,M
Epigonus_telescopus,M,D,O,M
Glaucosoma_buergeri,M,D,O,M
Glaucosoma_hebraicum,M,D,O,M
Pempheris_adusta,M,D,O,M
Pempheris_schwenkii,M,D,O,M
Parazanclistius_hutchinsi,M,D,O,M
Paristiopterus_gallipavo,M,D,O,M
Pentaceropsis_recurvirostris,M,D,O,M
Pentaceros_richardsoni,M,D,O,M
Polyprion_americanus,M,D,O,M
Polyprion_oxygeneios,M,D,O,M
Stereolepis_gigas,M,D,O,M
Scombrops_boops,M,H,O,M
Scombrops_gilberti,M,H,O,M
Acantharchus_pomotis,T,D,O,F
Centrarchus_macropterus,T,D,O,F
Enneacanthus_chaetodon,T,D,O,F
Enneacanthus_gloriosus,T,D,O,F
Pomoxis_annularis,T,D,O,F
Pomoxis_nigromaculatus,T,D,O,F
Archoplites_interruptus,T,D,O,F
Ambloplites_constellatus,T,D,O,F
Ambloplites_rupestris,T,D,O,F
Micropterus_coosae,T,D,O,F
Micropterus_dolomieu,T,D,O,F
Micropterus_punctulatus,T,D,O,F
Micropterus_salmoides,T,D,O,F
Micropterus_treculii,T,D,O,F
Lepomis_auritus,T,D,O,F
Lepomis_cyanellus,T,D,O,F
Lepomis_gibbosus,T,D,O,F
Lepomis_gulosus,T,D,O,F
Lepomis_humilis,T,D,O,F
Lepomis_macrochirus,T,D,O,F
Lepomis_marginatus,T,D,O,F
Lepomis_megalotis,T,D,O,F
Lepomis_microlophus,T,D,O,F
Lepomis_miniatus,T,D,O,F
Lepomis_symmetricus,T,D,O,F
Paracirrhites_arcatus,M,H,O,M
Dichistius_capensis,M,D,O,M
Elassoma_zonatum,T,D,O,F
Girella_punctata,M,D,O,M
Girella_tricuspidata,M,D,O,M
Kuhlia_sandvicensis,M,D,O,F
Neoscorpis_lithophilus,M,D,O,M
Scorpis_aequipinnis,M,D,O,M
Scorpis_lineolata,M,D,O,M
Latridopsis_ciliaris,M,D,O,M
Latris_lineata,M,D,O,M
Morwong_fuscus,M,D,O,M
Nemadactylus_douglasii,M,D,O,M
Nemadactylus_macropterus,M,D,O,M
Oplegnathus_woodwardi,M,D,O,M
Bostockia_porosa,T,D,O,F
Maccullochella_ikei,T,D,O,F
Maccullochella_peelii,T,D,O,F
Macquaria_ambigua,T,D,O,F
Macquaria_novemaculeata,T,D,O,F
Nannoperca_australis,T,D,O,F
Nannoperca_vittata,T,D,O,F
Nannatherina_balstoni,T,D,O,F
Percichthys_colhuapiensis,T,D,O,F
Percichthys_trucha,T,D,O,F
Siniperca_chuatsi,T,D,O,F
Siniperca_knerii,T,D,O,F
Amniataba_caudavittata,M,D,O,M
Leiopotherapon_plumbeus,T,D,O,F
Pelates_octolineatus,M,D,O,M
Terapon_jarbua,M,D,O,M
Terapon_puta,M,D,O,M
Othos_dentex,M,D,O,M
Pronotogrammus_martinicensis,M,H,O,M
Pseudanthias_squamipinnis,M,H,O,M
Aethaloperca_rogaa,M,H,O,M
Alphestes_immaculatus,M,H,O,M
Anyperodon_leucogrammicus,M,H,O,M
Cephalopholis_argus,M,H,O,M
Cephalopholis_boenak,M,H,O,M
Cephalopholis_cruentata,M,H,O,M
Cephalopholis_cyanostigma,M,H,O,M
Cephalopholis_fulva,M,H,O,M
Cephalopholis_hemistiktos,M,H,O,M
Cephalopholis_microprion,M,H,O,M
Cephalopholis_miniata,M,H,O,M
Cephalopholis_panamensis,M,H,O,M
Cephalopholis_sexmaculata,M,D,O,M
Cephalopholis_spiloparaea,M,D,O,M
Cephalopholis_taeniops,M,H,O,M
Cephalopholis_urodeta,M,D,O,M
Chromileptes_altivelis,M,H,O,M
Epinephelides_armatus,M,D,O,M
Epinephelus_adscensionis,M,H,O,M
Epinephelus_aeneus,M,H,O,M
Epinephelus_areolatus,M,H,O,M
Epinephelus_bleekeri,M,H,O,M
Epinephelus_caninus,M,H,O,M
Epinephelus_coioides,M,H,O,M
Epinephelus_costae,M,H,O,M
Epinephelus_cyanopodus,M,H,O,M
Epinephelus_diacanthus,M,H,O,M
Epinephelus_drummondhayi,M,H,O,M
Epinephelus_fasciatus,M,H,O,M
Epinephelus_fuscoguttatus,M,H,O,M
Epinephelus_guttatus,M,H,O,M
Epinephelus_hexagonatus,M,H,O,M
Epinephelus_howlandi,M,H,O,M
Epinephelus_itajara,M,H,O,M
Epinephelus_labriformis,M,H,O,M
Epinephelus_maculatus,M,H,O,M
Epinephelus_malabaricus,M,H,O,M
Epinephelus_marginatus,M,H,O,M
Epinephelus_merra,M,H,O,M
Epinephelus_morio,M,H,O,M
Epinephelus_morrhua,M,D,O,M
Epinephelus_multinotatus,M,H,O,M
Epinephelus_ongus,M,H,O,M
Epinephelus_polyphekadion,M,H,O,M
Epinephelus_quoyanus,M,H,O,M
Epinephelus_radiatus,M,H,O,M
Epinephelus_rivulatus,M,H,O,M
Epinephelus_sexfasciatus,M,H,O,M
Epinephelus_striatus,M,H,O,M
Epinephelus_summana,M,H,O,M
Epinephelus_tauvina,M,H,O,M
Epinephelus_tukula,M,H,O,M
Hyporthodus_flavolimbatus,M,H,O,M
Hyporthodus_nigritus,M,H,O,M
Hyporthodus_niveatus,M,H,O,M
Hyporthodus_octofasciatus,M,H,O,M
Hyporthodus_quernus,M,H,O,M
Mycteroperca_bonaci,M,H,O,M
Mycteroperca_fusca,M,H,O,M
Mycteroperca_interstitialis,M,H,O,M
Mycteroperca_microlepis,M,H,O,M
Mycteroperca_olfax,M,H,O,M
Mycteroperca_phenax,M,H,O,M
Mycteroperca_rosacea,M,H,O,M
Mycteroperca_rubra,M,H,O,M
Mycteroperca_venenosa,M,H,O,M
Plectropomus_areolatus,M,H,O,M
Plectropomus_laevis,M,H,O,M
Plectropomus_leopardus,M,H,O,M
Plectropomus_maculatus,M,H,O,M
Plectropomus_pessuliferus,M,H,O,M
Variola_albimarginata,M,D,O,M
Variola_louti,M,H,O,M
Centropristis_striata,M,H,O,F
Diplectrum_formosum,M,H,O,F
Diplectrum_macropoma,M,H,O,F
Diplectrum_pacificum,M,H,O,F
Dules_auriga,M,H,O,M
Paralabrax_auroguttatus,M,H,O,M
Paralabrax_clathratus,M,H,O,M
Paralabrax_maculatofasciatus,M,H,O,M
Serranus_atricauda,M,H,O,M
Serranus_cabrilla,M,H,O,M
Serranus_hepatus,M,H,O,M
Serranus_scriba,M,H,O,M
Serranus_subligarius,M,H,O,M
Gymnocranius_audleyi,M,H,O,M
Gymnocranius_euanus,M,H,O,M
Gymnocranius_grandoculis,M,H,O,M
Lethrinus_atkinsoni,M,H,O,M
Lethrinus_atlanticus,M,H,O,M
Lethrinus_borbonicus,M,H,O,M
Lethrinus_enigmaticus,M,H,O,M
Lethrinus_erythracanthus,M,H,O,M
Lethrinus_genivittatus,M,H,O,M
Lethrinus_harak,M,H,O,M
Lethrinus_laticaudis,M,H,O,M
Lethrinus_lentjan,M,H,O,M
Lethrinus_mahsena,M,H,O,M
Lethrinus_microdon,M,H,O,M
Lethrinus_miniatus,M,H,O,M
Lethrinus_nebulosus,M,H,O,M
Lethrinus_obsoletus,M,H,O,M
Lethrinus_olivaceus,M,H,O,M
Lethrinus_ornatus,M,H,O,M
Lethrinus_ravus,M,H,O,M
Lethrinus_rubrioperculatus,M,H,O,M
Lethrinus_variegatus,M,H,O,M
Lethrinus_xanthochilus,M,H,O,M
Monotaxis_grandoculis,M,H,O,M
Wattsia_mossambica,M,H,O,M
Percina_caprodes,T,D,O,F
Percina_macrolepida,T,D,O,F
Percina_maculata,T,D,O,F
Percina_nigrofasciata,T,D,O,F
Percina_notogramma,T,D,O,F
Percina_peltata,T,D,O,F
Percina_phoxocephala,T,D,O,F
Percina_sciera,T,D,O,F
Percina_shumardi,T,D,O,F
Percina_tanasi,T,D,O,F
Ammocrypta_beanii,T,D,O,F
Ammocrypta_clara,T,D,O,F
Ammocrypta_pellucida,T,D,O,F
Crystallaria_asprella,T,D,O,F
Nothonotus_bellus,T,D,O,F
Nothonotus_juliae,T,D,O,F
Nothonotus_maculatus,T,D,O,F
Nothonotus_rubrus,T,D,O,F
Nothonotus_vulneratus,T,D,O,F
Nothonotus_wapiti,T,D,O,F
Etheostoma_asprigene,T,D,O,F
Etheostoma_bellator,T,D,O,F
Etheostoma_blennioides,T,D,O,F
Etheostoma_barbouri,T,D,O,F
Etheostoma_caeruleum,T,D,O,F
Etheostoma_chermocki,T,D,O,F
Etheostoma_coosae,T,D,O,F
Etheostoma_cragini,T,D,O,F
Etheostoma_flabellare,T,D,O,F
Etheostoma_gracile,T,D,O,F
Etheostoma_juliae,T,D,O,F
Etheostoma_kennicotti,T,D,O,F
Etheostoma_microperca,T,D,O,F
Etheostoma_nigrum,T,D,O,F
Etheostoma_olivaceum,T,D,O,F
Etheostoma_olmstedi,T,D,O,F
Etheostoma_pallididorsum,T,D,O,F
Etheostoma_percnurum,T,D,O,F
Etheostoma_perlongum,T,D,O,F
Etheostoma_proeliare,T,D,O,F
Etheostoma_pyrrhogaster,T,D,O,F
Etheostoma_radiosum,T,D,O,F
Etheostoma_raneyi,T,D,O,F
Etheostoma_sagitta,T,D,O,F
Etheostoma_scotti,T,D,O,F
Etheostoma_simoterum,T,D,O,F
Etheostoma_smithi,T,D,O,F
Etheostoma_spectabile,T,D,O,F
Etheostoma_squamiceps,T,D,O,F
Etheostoma_striatulum,T,D,O,F
Etheostoma_swaini,T,D,O,F
Etheostoma_tetrazonum,T,D,O,F
Etheostoma_trisella,T,D,O,F
Etheostoma_zonistium,T,D,O,F
Sander_canadensis,T,D,O,F
Sander_lucioperca,T,D,O,F
Sander_vitreus,T,D,O,F
Sander_volgensis,T,D,O,F
Zingel_asper,T,D,O,F
Gymnocephalus_cernuus,T,D,O,F
Perca_flavescens,T,D,O,F
Perca_fluviatilis,T,D,O,F
Perca_schrenkii,T,D,O,F
Percilia_irwini,T,D,O,F
Echiichthys_vipera,M,D,O,M
Trachinus_araneus,M,D,O,M
Trachinus_draco,M,D,O,M
Trachinus_radiatus,M,D,O,M
Percophis_brasiliensis,M,D,O,M
Dolloidraco_longedorsalis,M,D,O,M
Neodraco_skottsbergi,M,D,O,M
Gerlachea_australis,M,D,O,M
Bovichtus_diacanthus,M,D,O,M
Chaenocephalus_aceratus,M,D,O,M
Chaenodraco_wilsoni,M,D,O,M
Champsocephalus_gunnari,M,D,O,M
Chionobathyscus_dewitti,M,D,O,M
Chionodraco_hamatus,M,D,O,M
Chionodraco_myersi,M,D,O,M
Chionodraco_rastrospinosus,M,D,O,M
Cryodraco_antarcticus,M,D,O,M
Pagetopsis_maculatus,M,D,O,M
Pseudochaenichthys_georgianus,M,D,O,M
Eleginops_maclovinus,M,H,O,M
Harpagifer_bispinis,M,D,O,M
Aethotaxis_mitopteryx,M,D,O,M
Dissostichus_eleginoides,M,D,O,M
Dissostichus_mawsoni,M,D,O,M
Pleuragramma_antarcticum,M,D,O,M
Gobionotothen_gibberifrons,M,D,O,M
Indonotothenia_cyanobrancha,M,D,O,M
Lepidonotothen_squamifrons,M,D,O,M
Lindbergichthys_nudifrons,M,D,O,M
Notothenia_coriiceps,M,D,O,M
Notothenia_neglecta,M,H,O,M
Notothenia_rossii,M,H,O,M
Nototheniops_larseni,M,H,O,M
Paranotothenia_magellanica,M,D,O,M
Patagonotothen_guntheri,M,D,O,M
Patagonotothen_ramsayi,M,D,O,M
Pagothenia_borchgrevinki,M,D,O,M
Trematomus_bernacchii,M,D,O,M
Trematomus_eulepidotus,M,D,O,M
Trematomus_hansoni,M,D,O,M
Trematomus_lepidorhinus,M,D,O,M
Trematomus_loennbergii,M,D,O,M
Trematomus_newnesi,M,D,O,M
Trematomus_nicolai,M,D,O,M
Trematomus_pennellii,M,D,O,M
Trematomus_scotti,M,D,O,M
Ambiserrula_jugosa,M,D,O,M
Leviprora_inops,M,D,O,M
Platycephalus_aurimaculatus,M,D,O,M
Platycephalus_bassensis,M,D,O,M
Platycephalus_caeruleopunctatus,M,D,O,M
Platycephalus_conatus,M,D,O,M
Platycephalus_fuscus,M,D,O,M
Platycephalus_grandispinis,M,D,O,M
Platycephalus_indicus,M,D,O,M
Platycephalus_laevigatus,M,D,O,M
Platycephalus_richardsoni,M,D,O,M
Platycephalus_speculator,M,D,O,M
Platycephalus_westraliae,M,D,O,M
Ratabulus_diversidens,M,D,O,M
Rogadius_asper,M,D,O,M
Peristedion_cataphractum,M,D,O,F
Bellator_gymnostethus,M,D,O,M
Prionotus_albirostris,M,D,O,M
Prionotus_carolinus,M,D,O,M
Prionotus_evolans,M,D,O,M
Prionotus_punctatus,M,D,O,M
Prionotus_stephanophrys,M,D,O,M
Chelidonichthys_capensis,M,D,O,M
Chelidonichthys_cuculus,M,D,O,M
Chelidonichthys_kumu,M,D,O,M
Chelidonichthys_lastoviza,M,D,O,M
Chelidonichthys_lucerna,M,D,O,M
Chelidonichthys_queketti,M,D,O,M
Eutrigla_gurnardus,M,D,O,M
Trigla_lyra,M,D,O,M
Lepidotrigla_argus,M,D,O,M
Lepidotrigla_cavillone,M,D,O,M
Helicolenus_dactylopterus,M,D,O,M
Helicolenus_percoides,M,D,O,M
Sebastes_aleutianus,M,D,O,M
Sebastes_alutus,M,D,O,M
Sebastes_atrovirens,M,D,O,M
Sebastes_auriculatus,M,D,O,M
Sebastes_aurora,M,D,O,M
Sebastes_babcocki,M,D,O,M
Sebastes_borealis,M,D,O,M
Sebastes_brevispinis,M,D,O,M
Sebastes_capensis,M,D,O,M
Sebastes_carnatus,M,D,O,M
Sebastes_caurinus,M,D,O,M
Sebastes_cheni,M,D,O,M
Sebastes_chlorostictus,M,D,O,M
Sebastes_chrysomelas,M,D,O,M
Sebastes_ciliatus,M,D,O,M
Sebastes_constellatus,M,D,O,M
Sebastes_crameri,M,D,O,M
Sebastes_dallii,M,D,O,M
Sebastes_diaconus,M,D,O,M
Sebastes_diploproa,M,D,O,M
Sebastes_elongatus,M,D,O,M
Sebastes_emphaeus,M,D,O,M
Sebastes_ensifer,M,D,O,M
Sebastes_entomelas,M,D,O,M
Sebastes_fasciatus,M,D,O,M
Sebastes_flavidus,M,D,O,M
Sebastes_goodei,M,D,O,M
Sebastes_hopkinsi,M,D,O,M
Sebastes_inermis,M,D,O,M
Sebastes_jordani,M,D,O,M
Sebastes_koreanus,M,D,O,M
Sebastes_levis,M,D,O,M
Sebastes_maliger,M,D,O,M
Sebastes_melanops,M,D,O,M
Sebastes_melanostomus,M,D,O,M
Sebastes_mentella,M,D,O,M
Sebastes_miniatus,M,D,O,M
Sebastes_minor,M,D,O,M
Sebastes_mystinus,M,D,O,M
Sebastes_nebulosus,M,D,O,M
Sebastes_norvegicus,M,D,O,M
Sebastes_nudus,M,D,O,M
Sebastes_ovalis,M,D,O,M
Sebastes_owstoni,M,D,O,M
Sebastes_paucispinis,M,D,O,M
Sebastes_pinniger,M,D,O,M
Sebastes_polyspinis,M,D,O,M
Sebastes_proriger,M,D,O,M
Sebastes_rastrelliger,M,D,O,M
Sebastes_reedi,M,D,O,M
Sebastes_rosaceus,M,D,O,M
Sebastes_rosenblatti,M,D,O,M
Sebastes_ruberrimus,M,D,O,M
Sebastes_rufus,M,D,O,M
Sebastes_saxicola,M,D,O,M
Sebastes_schlegelii,M,D,O,M
Sebastes_semicinctus,M,D,O,M
Sebastes_serranoides,M,D,O,M
Sebastes_serriceps,M,D,O,M
Sebastes_simulator,M,D,O,M
Sebastes_taczanowskii,M,D,O,M
Sebastes_thompsoni,M,D,O,M
Sebastes_umbrosus,M,D,O,M
Sebastes_variabilis,M,D,O,M
Sebastes_variegatus,M,D,O,M
Sebastes_ventricosus,M,D,O,M
Sebastes_viviparus,M,D,O,M
Sebastes_vulpes,M,D,O,M
Sebastes_wilsoni,M,D,O,M
Sebastes_zacentrus,M,D,O,M
Sebastolobus_alascanus,M,D,O,M
Sebastolobus_altivelis,M,D,O,M
Brachypterois_serrulata,M,D,O,M
Dendrochirus_brachypterus,M,D,O,M
Gymnapistes_marmoratus,M,D,O,M
Pontinus_clemensi,M,D,O,M
Pontinus_kuhlii,M,D,O,M
Pterois_miles,M,D,A,M
Pterois_volitans,M,D,O,M
Scorpaena_cardinalis,M,D,O,M
Scorpaena_elongata,M,D,O,M
Scorpaena_guttata,M,D,O,M
Scorpaena_loppei,M,D,O,M
Scorpaena_maderensis,M,D,O,M
Scorpaena_notata,M,D,O,M
Scorpaena_porcus,M,D,O,M
Scorpaena_scrofa,M,D,O,M
Inimicus_japonicus,M,D,O,M
Anoplopoma_fimbria,M,D,O,M
Erilepis_zonifer,M,D,O,M
Anarhichas_denticulatus,M,D,O,M
Anarhichas_lupus,M,D,O,M
Anarhichas_minor,M,D,O,M
Zoarces_americanus,M,D,O,M
Zoarces_elongatus,M,D,O,M
Zoarces_viviparus,M,D,O,M
Lycodes_frigidus,M,D,O,M
Lycodes_pacificus,M,D,O,M
Lycodes_raridens,M,D,O,M
Lycodes_squamiventer,M,D,O,M
Lycodes_vahlii,M,D,O,M
Gymnelus_viridis,M,D,O,M
Hadropareia_middendorffii,M,D,O,M
Pachycara_brachycephalum,M,D,O,M
Zaprora_silenus,M,D,O,M
Alectrias_alectrolophus,M,D,O,M
Leptoclinus_maculatus,M,D,O,M
Stichaeus_grigorjewi,M,D,O,M
Stichaeus_punctatus,M,D,O,M
Ulvaria_subbifurcata,M,D,O,M
Pholis_fangi,M,D,O,M
Pholis_gunnellus,M,D,O,M
Pholis_nebulosa,M,D,O,M
Gasterosteus_aculeatus,M,D,O,F
Pungitius_pungitius,M,D,O,F
Culaea_inconstans,T,D,O,F
Apeltes_quadracus,T,D,O,F
Hypoptychus_dybowskii,M,D,O,F
Hexagrammos_agrammus,M,D,O,M
Hexagrammos_octogrammus,M,D,O,M
Hexagrammos_stelleri,M,D,O,M
Pleurogrammus_azonus,M,D,O,M
Pleurogrammus_monopterygius,M,D,O,M
Cyclopterus_lumpus,M,D,O,M
Allocareproctus_jordani,M,D,O,M
Careproctus_colletti,M,D,O,M
Careproctus_cypselurus,M,D,O,M
Careproctus_melanurus,M,D,O,M
Careproctus_reinhardti,M,D,O,M
Careproctus_zachirus,M,D,O,M
Elassodiscus_obscurus,M,D,O,M
Liparis_gibbus,M,D,O,M
Liparis_inquilinus,M,D,O,M
Liparis_pulchellus,M,D,O,M
Notoliparis_kermadecensis,M,D,O,M
Palmoliparis_beckeri,M,D,O,M
Paraliparis_grandis,M,D,O,M
Pseudoliparis_swirei,M,D,O,M
Scorpaenichthys_marmoratus,M,D,O,M
Myoxocephalus_octodecemspinosus,M,D,O,F
Myoxocephalus_polyacanthocephalus,M,D,O,F
Myoxocephalus_scorpius,M,D,O,M
Myoxocephalus_thompsonii,T,D,O,F
Taurulus_bubalis,M,D,O,M
Batrachocottus_baicalensis,T,D,O,F
Paracottus_knerii,T,D,O,F
Alpinocottus_poecilopus,T,D,O,F
Bero_elegans,M,D,O,M
Clinocottus_analis,M,D,O,M
Clinocottus_globiceps,M,D,O,M
Cottus_aleuticus,T,D,O,F
Cottus_asperrimus,T,D,O,F
Cottus_bairdii,T,D,O,F
Cottus_beldingii,T,D,O,F
Cottus_carolinae,T,D,O,F
Cottus_cognatus,T,D,O,F
Cottus_confusus,T,D,O,F
Cottus_extensus,T,D,O,F
Cottus_gobio,T,D,O,F
Cottus_hangiongensis,T,D,O,M
Cottus_klamathensis,T,D,O,F
Cottus_leiopomus,T,D,O,F
